Step,# citizen coalition,# regulator coalition,# stakeholder coalition,Disruption,NGO Message,Num Properties,Talk span,Total power,Total preference,Total regulator preference,Total regulator sh preference,Total sh preference,Total utility
23,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,469.992918764313,67.3999999656292,71.0,581.3575652237904,10711.357642933119
24,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,497.22511933359414,67.3999999656292,71.0,581.3575652237904,10711.357642933119
25,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,525.9495499163362,67.3999999656292,71.0,581.3575652237904,10711.357642933119
0,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,90.48115959030231,105.14815011495794,0.0,0.0,0.0,9084.745809443482
1,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,90.66944331728031,114.10582622541659,0.0,0.0,648.7843128562427,9150.098600820369
2,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,90.86927449313798,123.31529317652307,0.0,0.0,637.8980297959306,9219.557542513629
3,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.07475150900846,133.2178249239436,0.0,0.0,631.5477846872972,9291.44047661176
4,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.28796838541113,143.49378468661388,0.0,0.0,624.7526821296758,9365.931758566858
5,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.5054910288866,154.19910152419527,0.0,0.0,618.0949259489042,9441.956584668824
6,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.72587165969776,165.65168296825502,0.0,0.0,611.9184798982753,9518.78320146142
7,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.94945594151886,177.38079114333928,0.0,0.0,605.7095518774624,9597.009919638735
8,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.17765157713924,189.7855163408202,0.0,0.0,600.1984178953385,9676.246320096794
9,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.40954932080709,202.55160178376096,0.0,0.0,594.295671380631,9756.978775058475
10,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.64477094632808,216.47188656163982,0.0,0.0,588.7830217658553,9838.043789374504
11,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.88175094793117,231.20879919302803,0.0,0.0,583.3907274659464,9920.389449971904
12,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,93.11985310407096,246.31507914987301,0.0,0.0,581.3575652237904,10003.078769791702
13,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.3656074524198,262.48205712390245,0.0,0.0,581.3575652237904,10088.269820222198
14,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,93.61296738348744,279.8140456710575,0.0,0.0,581.3575652237904,10174.758619423179
15,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.86613346235887,298.05619500987154,71.0,71.0,581.3575652237904,10262.655667944759
16,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.11911919496546,316.6069414813978,71.0,71.0,581.3575652237904,10351.107152194932
17,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.37594229531814,336.30222449323395,71.0,71.0,581.3575652237904,10440.291043879128
18,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.63298331407415,356.6194256621417,71.0,71.0,581.3575652237904,10530.242565839957
19,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.8931528395631,378.0574305596926,71.0,71.0,581.3575652237904,10620.63665184552
20,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,400.46667880301277,71.0,71.0,581.3575652237904,10711.357642933119
21,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,424.6753943571585,70.99999997583606,71.0,581.3575652237904,10711.357642933119
22,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,449.6959161933299,67.3999999656292,71.0,581.3575652237904,10711.357642933119
23,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,475.0964052848795,67.3999999656292,71.0,581.3575652237904,10711.357642933119
24,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,502.3275193113043,67.3999999656292,71.0,581.3575652237904,10711.357642933119
25,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,532.2509095870898,67.3999999656292,71.0,581.3575652237904,10711.357642933119
0,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,90.48115959030231,105.14815011495794,0.0,0.0,0.0,9084.745809443482
1,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,90.66944331728031,113.96639763094183,0.0,0.0,648.7843128562427,9150.098600820369
2,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,90.86927449313798,123.38612171772691,0.0,0.0,637.8980297959306,9219.557542513629
3,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.07475150900846,133.13674003398583,0.0,0.0,631.5477846872972,9291.44047661176
4,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.28796838541113,143.4285713968774,0.0,0.0,624.7526821296758,9365.931758566858
5,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.5054910288866,153.77177852518085,0.0,0.0,618.0949259489042,9441.956584668824
6,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.72587165969776,164.83787208792563,0.0,0.0,611.9184798982753,9518.78320146142
7,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.94945594151886,177.03957236232793,0.0,0.0,605.7095518774624,9597.009919638735
8,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.17765157713924,189.5213737006368,0.0,0.0,600.1984178953385,9676.246320096794
9,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.40954932080709,202.74636065051126,0.0,0.0,594.295671380631,9756.978775058475
10,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.64477094632808,216.4071167751845,0.0,0.0,588.7830217658553,9838.043789374504
11,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.88175094793117,230.89181896181952,0.0,0.0,583.3907274659464,9920.389449971904
12,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,93.11985310407096,246.22810978890809,0.0,0.0,581.3575652237904,10003.078769791702
13,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.3656074524198,262.10242020625736,0.0,0.0,581.3575652237904,10088.269820222198
14,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,93.61296738348744,278.190472825004,0.0,0.0,581.3575652237904,10174.758619423179
15,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.86613346235887,295.1796415584812,71.0,71.0,581.3575652237904,10262.655667944759
16,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.11911919496546,313.22783854166227,71.0,71.0,581.3575652237904,10351.107152194932
17,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.37594229531814,333.15059117625407,71.0,71.0,581.3575652237904,10440.291043879128
18,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.63298331407415,353.61372051329994,71.0,71.0,581.3575652237904,10530.242565839957
19,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.8931528395631,375.39617043389785,71.0,71.0,581.3575652237904,10620.63665184552
20,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,397.90505802835924,71.0,71.0,581.3575652237904,10711.357642933119
21,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,421.8056179823503,70.99999997583606,71.0,581.3575652237904,10711.357642933119
22,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,447.328355171941,67.3999999656292,71.0,581.3575652237904,10711.357642933119
23,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,472.7128943032668,67.3999999656292,71.0,581.3575652237904,10711.357642933119
24,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,500.7839553219151,67.3999999656292,71.0,581.3575652237904,10711.357642933119
25,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,528.3999648527805,67.3999999656292,71.0,581.3575652237904,10711.357642933119
0,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,90.48115959030231,105.14815011495794,0.0,0.0,0.0,9084.745809443482
1,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,90.66944331728031,114.02251040363961,0.0,0.0,648.7843128562427,9150.098600820369
2,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,90.86927449313798,123.46553097541438,0.0,0.0,637.8980297959306,9219.557542513629
3,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.07475150900846,132.99696224642884,0.0,0.0,631.5477846872972,9291.44047661176
4,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.28796838541113,143.4184086247449,0.0,0.0,624.7526821296758,9365.931758566858
5,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.5054910288866,154.49812926204737,0.0,0.0,618.0949259489042,9441.956584668824
6,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.72587165969776,166.0293008715409,0.0,0.0,611.9184798982753,9518.78320146142
7,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.94945594151886,177.93660544490578,0.0,0.0,605.7095518774624,9597.009919638735
8,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.17765157713924,190.48587507147684,0.0,0.0,600.1984178953385,9676.246320096794
9,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.40954932080709,203.24209430665871,0.0,0.0,594.295671380631,9756.978775058475
10,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.64477094632808,217.08975601041524,0.0,0.0,588.7830217658553,9838.043789374504
11,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.88175094793117,231.36588845328743,0.0,0.0,583.3907274659464,9920.389449971904
12,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,93.11985310407096,246.5740929374779,0.0,0.0,581.3575652237904,10003.078769791702
13,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.3656074524198,262.60907638052373,0.0,0.0,581.3575652237904,10088.269820222198
14,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,93.61296738348744,279.69567222232473,0.0,0.0,581.3575652237904,10174.758619423179
15,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.86613346235887,297.65173198439356,71.0,71.0,581.3575652237904,10262.655667944759
16,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.11911919496546,316.4250199402739,71.0,71.0,581.3575652237904,10351.107152194932
17,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.37594229531814,335.7372770908887,71.0,71.0,581.3575652237904,10440.291043879128
18,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.63298331407415,355.77673255963055,71.0,71.0,581.3575652237904,10530.242565839957
19,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.8931528395631,377.24633681048624,71.0,71.0,581.3575652237904,10620.63665184552
20,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,399.65349704149975,71.0,71.0,581.3575652237904,10711.357642933119
21,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,423.28421700810054,70.99999997583606,71.0,581.3575652237904,10711.357642933119
22,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,448.36675210484606,67.3999999656292,71.0,581.3575652237904,10711.357642933119
23,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,474.1977068392604,67.3999999656292,71.0,581.3575652237904,10711.357642933119
24,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,501.9799416265928,67.3999999656292,71.0,581.3575652237904,10711.357642933119
25,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,529.587413338504,67.3999999656292,71.0,581.3575652237904,10711.357642933119
0,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,90.48115959030231,105.14815011495794,0.0,0.0,0.0,9084.745809443482
1,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,90.66944331728031,113.92656087995351,0.0,0.0,648.7843128562427,9150.098600820369
2,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,90.86927449313798,122.92633415799628,0.0,0.0,637.8980297959306,9219.557542513629
3,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.07475150900846,132.6260037486763,0.0,0.0,631.5477846872972,9291.44047661176
4,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.28796838541113,142.65075615553255,0.0,0.0,624.7526821296758,9365.931758566858
5,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.5054910288866,153.47293342511958,0.0,0.0,618.0949259489042,9441.956584668824
6,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.72587165969776,164.88753651084977,0.0,0.0,611.9184798982753,9518.78320146142
7,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.94945594151886,176.72874013318417,0.0,0.0,605.7095518774624,9597.009919638735
8,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.17765157713924,189.52830186286573,0.0,0.0,600.1984178953385,9676.246320096794
9,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.40954932080709,202.59265621292084,0.0,0.0,594.295671380631,9756.978775058475
10,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.64477094632808,216.80006994133308,0.0,0.0,588.7830217658553,9838.043789374504
11,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.88175094793117,231.7393585454019,0.0,0.0,583.3907274659464,9920.389449971904
12,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,93.11985310407096,247.13660429775243,0.0,0.0,581.3575652237904,10003.078769791702
13,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.3656074524198,262.61179450527334,0.0,0.0,581.3575652237904,10088.269820222198
14,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,93.61296738348744,279.35351082332033,0.0,0.0,581.3575652237904,10174.758619423179
15,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.86613346235887,297.2114949129102,71.0,71.0,581.3575652237904,10262.655667944759
16,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.11911919496546,316.4300946221562,71.0,71.0,581.3575652237904,10351.107152194932
17,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.37594229531814,335.8862611158507,71.0,71.0,581.3575652237904,10440.291043879128
18,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.63298331407415,356.46928216587236,71.0,71.0,581.3575652237904,10530.242565839957
19,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.8931528395631,377.29216507825214,71.0,71.0,581.3575652237904,10620.63665184552
20,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,400.18807526220036,71.0,71.0,581.3575652237904,10711.357642933119
21,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,424.48952216019705,70.99999997583606,71.0,581.3575652237904,10711.357642933119
22,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,450.0544143884873,67.3999999656292,71.0,581.3575652237904,10711.357642933119
23,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,475.640466125567,67.3999999656292,71.0,581.3575652237904,10711.357642933119
24,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,503.8477524275672,67.3999999656292,71.0,581.3575652237904,10711.357642933119
25,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,532.3749202424654,67.3999999656292,71.0,581.3575652237904,10711.357642933119
0,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,90.48115959030231,105.14815011495794,0.0,0.0,0.0,9084.745809443482
1,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,90.66944331728031,113.93177115772383,0.0,0.0,648.7843128562427,9150.098600820369
2,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,90.86927449313798,123.20264101121342,0.0,0.0,637.8980297959306,9219.557542513629
3,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.07475150900846,132.88285108172764,0.0,0.0,631.5477846872972,9291.44047661176
4,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.28796838541113,143.0752775676937,0.0,0.0,624.7526821296758,9365.931758566858
5,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.5054910288866,153.7725150972178,0.0,0.0,618.0949259489042,9441.956584668824
6,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.72587165969776,165.17483938910823,0.0,0.0,611.9184798982753,9518.78320146142
7,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.94945594151886,177.55752001103,0.0,0.0,605.7095518774624,9597.009919638735
8,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.17765157713924,190.26573105165036,0.0,0.0,600.1984178953385,9676.246320096794
9,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.40954932080709,203.23317786281956,0.0,0.0,594.295671380631,9756.978775058475
10,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.64477094632808,217.03913568080802,0.0,0.0,588.7830217658553,9838.043789374504
11,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.88175094793117,231.03190997338996,0.0,0.0,583.3907274659464,9920.389449971904
12,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,93.11985310407096,246.59293631632286,0.0,0.0,581.3575652237904,10003.078769791702
13,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.3656074524198,262.3095367494725,0.0,0.0,581.3575652237904,10088.269820222198
14,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,93.61296738348744,279.00980380107126,0.0,0.0,581.3575652237904,10174.758619423179
15,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.86613346235887,297.1517991449546,71.0,71.0,581.3575652237904,10262.655667944759
16,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.11911919496546,315.8123215842726,71.0,71.0,581.3575652237904,10351.107152194932
17,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.37594229531814,334.39544667764414,71.0,71.0,581.3575652237904,10440.291043879128
18,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.63298331407415,354.5130249586576,71.0,71.0,581.3575652237904,10530.242565839957
19,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.8931528395631,376.71006838840935,71.0,71.0,581.3575652237904,10620.63665184552
20,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,398.87578426352377,71.0,71.0,581.3575652237904,10711.357642933119
21,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,423.89442958612926,70.99999997583606,71.0,581.3575652237904,10711.357642933119
22,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,449.39982940984186,67.3999999656292,71.0,581.3575652237904,10711.357642933119
23,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,475.83649922620236,67.3999999656292,71.0,581.3575652237904,10711.357642933119
24,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,503.5639058283822,67.3999999656292,71.0,581.3575652237904,10711.357642933119
25,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,532.8263118453988,67.3999999656292,71.0,581.3575652237904,10711.357642933119
0,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,90.48115959030231,105.14815011495794,0.0,0.0,0.0,9084.745809443482
1,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,90.66944331728031,114.02101692183606,0.0,0.0,648.7843128562427,9150.098600820369
2,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,90.86927449313798,123.41071196502583,0.0,0.0,637.8980297959306,9219.557542513629
3,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.07475150900846,133.17130581479594,0.0,0.0,631.5477846872972,9291.44047661176
4,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.28796838541113,143.66055477322192,0.0,0.0,624.7526821296758,9365.931758566858
5,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.5054910288866,154.51568518753422,0.0,0.0,618.0949259489042,9441.956584668824
6,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.72587165969776,165.4651223902718,0.0,0.0,611.9184798982753,9518.78320146142
7,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.94945594151886,177.72237470262039,0.0,0.0,605.7095518774624,9597.009919638735
8,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.17765157713924,189.71791423480545,0.0,0.0,600.1984178953385,9676.246320096794
9,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.40954932080709,203.15689670978873,0.0,0.0,594.295671380631,9756.978775058475
10,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.64477094632808,217.20996408086415,0.0,0.0,588.7830217658553,9838.043789374504
11,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.88175094793117,231.30643030565966,0.0,0.0,583.3907274659464,9920.389449971904
12,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,93.11985310407096,245.7221064212452,0.0,0.0,581.3575652237904,10003.078769791702
13,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.3656074524198,261.79055436815963,0.0,0.0,581.3575652237904,10088.269820222198
14,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,93.61296738348744,278.610321569657,0.0,0.0,581.3575652237904,10174.758619423179
15,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.86613346235887,296.4385863025944,71.0,71.0,581.3575652237904,10262.655667944759
16,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.11911919496546,315.1399271213137,71.0,71.0,581.3575652237904,10351.107152194932
17,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.37594229531814,334.89967266826847,71.0,71.0,581.3575652237904,10440.291043879128
18,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.63298331407415,355.33530618582193,71.0,71.0,581.3575652237904,10530.242565839957
19,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.8931528395631,376.4948357850751,71.0,71.0,581.3575652237904,10620.63665184552
20,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,398.54751314619216,71.0,71.0,581.3575652237904,10711.357642933119
21,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,421.83880264388563,70.99999997583606,71.0,581.3575652237904,10711.357642933119
22,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,447.43364525120364,67.3999999656292,71.0,581.3575652237904,10711.357642933119
23,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,473.58609415511233,67.3999999656292,71.0,581.3575652237904,10711.357642933119
24,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,500.749754387964,67.3999999656292,71.0,581.3575652237904,10711.357642933119
25,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,529.7534180460202,67.3999999656292,71.0,581.3575652237904,10711.357642933119
0,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,90.48115959030231,105.14815011495794,0.0,0.0,0.0,9084.745809443482
1,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,90.66944331728031,113.92891716416455,0.0,0.0,648.7843128562427,9150.098600820369
2,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,90.86927449313798,123.11378180603798,0.0,0.0,637.8980297959306,9219.557542513629
3,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.07475150900846,133.0901553157674,0.0,0.0,631.5477846872972,9291.44047661176
4,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.28796838541113,143.33120094122444,0.0,0.0,624.7526821296758,9365.931758566858
5,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.5054910288866,154.18482150871446,0.0,0.0,618.0949259489042,9441.956584668824
6,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.72587165969776,165.56860032706908,0.0,0.0,611.9184798982753,9518.78320146142
7,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.94945594151886,177.4569971504198,0.0,0.0,605.7095518774624,9597.009919638735
8,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.17765157713924,190.4968902851275,0.0,0.0,600.1984178953385,9676.246320096794
9,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.40954932080709,204.16406530827075,0.0,0.0,594.295671380631,9756.978775058475
10,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.64477094632808,217.49203361392043,0.0,0.0,588.7830217658553,9838.043789374504
11,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.88175094793117,232.7209267017127,0.0,0.0,583.3907274659464,9920.389449971904
12,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,93.11985310407096,248.12122286335168,0.0,0.0,581.3575652237904,10003.078769791702
13,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.3656074524198,264.27840177139143,0.0,0.0,581.3575652237904,10088.269820222198
14,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,93.61296738348744,280.91707390948557,0.0,0.0,581.3575652237904,10174.758619423179
15,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.86613346235887,298.6031464493756,71.0,71.0,581.3575652237904,10262.655667944759
16,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.11911919496546,317.4119133854947,71.0,71.0,581.3575652237904,10351.107152194932
17,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.37594229531814,336.2373959509018,71.0,71.0,581.3575652237904,10440.291043879128
18,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.63298331407415,356.571831148338,71.0,71.0,581.3575652237904,10530.242565839957
19,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.8931528395631,377.8435394779041,71.0,71.0,581.3575652237904,10620.63665184552
20,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,400.85924852820744,71.0,71.0,581.3575652237904,10711.357642933119
21,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,424.1458203570893,70.99999997583606,71.0,581.3575652237904,10711.357642933119
22,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,449.4588540719136,67.3999999656292,71.0,581.3575652237904,10711.357642933119
23,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,476.60166104574733,67.3999999656292,71.0,581.3575652237904,10711.357642933119
24,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,504.7962576426227,67.3999999656292,71.0,581.3575652237904,10711.357642933119
25,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,533.7553599642727,67.3999999656292,71.0,581.3575652237904,10711.357642933119
0,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,90.48115959030231,105.14815011495794,0.0,0.0,0.0,9084.745809443482
1,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,90.66944331728031,113.98794412620111,0.0,0.0,648.7843128562427,9150.098600820369
2,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,90.86927449313798,123.25337533701389,0.0,0.0,637.8980297959306,9219.557542513629
3,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.07475150900846,133.20223164924954,0.0,0.0,631.5477846872972,9291.44047661176
4,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.28796838541113,143.58677467685223,0.0,0.0,624.7526821296758,9365.931758566858
5,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.5054910288866,154.2685593197913,0.0,0.0,618.0949259489042,9441.956584668824
6,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.72587165969776,165.63567153651684,0.0,0.0,611.9184798982753,9518.78320146142
7,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.94945594151886,177.53368318859967,0.0,0.0,605.7095518774624,9597.009919638735
8,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.17765157713924,189.8719820130479,0.0,0.0,600.1984178953385,9676.246320096794
