id,lat,lon,,block_#,tract,population,Population_Density,Area,,,,,Income,,,,,,,,,,,,,,,,,,,,,,Bachelor's,,,,college , degree, income,power
410459709004,+44.1431072,-116.9376687,,Block Group 4,970900,675,41.72918,16.17573,,,,,57386,,,,,,,,,,,,,,,,,,,,,,68,,,,10.07407407,0.12803503,0.253173157,3.241503279
410470002001,+44.9493906,-123.0338729,,Block Group 1,200,611,2554.258,0.2392084,,,,,42153,,,,,,,,,,,,,,,,,,,,,,245,,,,40.09819967,0.509622439,0.185968844,9.477389598
410470002002,+44.9423985,-123.0385624,,Block Group 2,200,916,2381.4,0.3846477,,,,,40096,,,,,,,,,,,,,,,,,,,,,,339,,,,37.00873362,0.470357304,0.176893858,8.320331795
410470002003,+44.9383922,-123.0321967,,Block Group 3,200,1939,3309.964,0.585807,,,,,38417,,,,,,,,,,,,,,,,,,,,,,297,,,,15.3171738,0.19467147,0.169486515,3.299418911
410470003001,+44.9584989,-123.0187277,,Block Group 1,300,1099,5120.321,0.214635,,,,,37129,,,,,,,,,,,,,,,,,,,,,,176,,,,16.01455869,0.203534785,0.163804171,3.333984675
410470003002,+44.9517599,-123.0222764,,Block Group 2,300,991,8711.56,0.1137569,,,,,38843,,,,,,,,,,,,,,,,,,,,,,123,,,,12.41170535,0.157744827,0.171365924,2.703208804
410470003003,+44.9580060,-123.0334251,,Block Group 3,300,1237,4994.676,0.2476637,,,,,20208,,,,,,,,,,,,,,,,,,,,,,109,,,,8.811641067,0.111990315,0.08915281,0.998425129
410470003004,+44.9564990,-123.0264570,,Block Group 4,300,1342,5790.846,0.2317451,,,,,33456,,,,,,,,,,,,,,,,,,,,,,214,,,,15.94634873,0.20266788,0.147599783,2.991373516
410470004001,+44.9700395,-123.0337661,,Block Group 1,400,2666,5879.82,0.4534152,,,,,47450,,,,,,,,,,,,,,,,,,,,,,271,,,,10.16504126,0.129191165,0.209337927,2.704461068
410470004002,+44.9704877,-123.0188685,,Block Group 2,400,1998,3425.157,0.5833309,,,,,34417,,,,,,,,,,,,,,,,,,,,,,81,,,,4.054054054,0.051524431,0.151839483,0.782344292
410470004003,+44.9769022,-123.0062294,,Block Group 3,400,1058,1060.368,0.9977672,,,,,30398,,,,,,,,,,,,,,,,,,,,,,34,,,,3.213610586,0.040842933,0.134108626,0.547738958
410470005011,+44.9591499,-123.0055005,,Block Group 1,501,1697,3031.336,0.5598192,,,,,47321,,,,,,,,,,,,,,,,,,,,,,159,,,,9.369475545,0.119080034,0.208768811,2.486019707
410470005012,+44.9607256,-122.9939132,,Block Group 2,501,2115,6270.748,0.3372803,,,,,47974,,,,,,,,,,,,,,,,,,,,,,97,,,,4.586288416,0.058288789,0.211649689,1.233680399
410470005021,+44.9662661,-123.0066680,,Block Group 1,502,661,4008.509,0.1648992,,,,,32092,,,,,,,,,,,,,,,,,,,,,,0,,,,0,0,0.141582145,0
410470005022,+44.9700313,-122.9991829,,Block Group 2,502,2102,12037,0.1746282,,,,,34500,,,,,,,,,,,,,,,,,,,,,,39,,,,1.855375833,0.023580639,0.152205659,0.358910664
410470005023,+44.9749693,-122.9946569,,Block Group 3,502,2810,9023.297,0.3114161,,,,,30793,,,,,,,,,,,,,,,,,,,,,,136,,,,4.839857651,0.061511491,0.135851271,0.835641427
410470006001,+44.9518622,-123.0110470,,Block Group 1,600,1300,4591.852,0.2831102,,,,,44819,,,,,,,,,,,,,,,,,,,,,,289,,,,22.23076923,0.28253884,0.197730592,5.586657207
410470006002,+44.9464432,-123.0132942,,Block Group 2,600,1848,7326.06,0.2522502,,,,,37561,,,,,,,,,,,,,,,,,,,,,,350,,,,18.93939394,0.240707568,0.16571005,3.988766328
410470006003,+44.9419747,-123.0167128,,Block Group 3,600,1406,5156.942,0.2726422,,,,,42697,,,,,,,,,,,,,,,,,,,,,,211,,,,15.00711238,0.190730788,0.188368841,3.592773738
410470007011,+44.9494201,-122.9971294,,Block Group 1,701,2763,6576.679,0.4201209,,,,,34063,,,,,,,,,,,,,,,,,,,,,,215,,,,7.781397032,0.098896573,0.15027772,1.486195154
410470007012,+44.9415217,-122.9980757,,Block Group 2,701,2916,7368.063,0.3957621,,,,,50978,,,,,,,,,,,,,,,,,,,,,,275,,,,9.430727023,0.119858501,0.22490261,2.695648978
410470007013,+44.9339732,-123.0005992,,Block Group 3,701,3319,5213.08,0.6366678,,,,,36786,,,,,,,,,,,,,,,,,,,,,,117,,,,3.52515818,0.044802503,0.162290938,0.727104022
410470009001,+44.9307259,-123.0143074,,Block Group 1,900,1076,8169.136,0.1317153,,,,,35867,,,,,,,,,,,,,,,,,,,,,,92,,,,8.550185874,0.108667387,0.158236532,1.719515046
410470009002,+44.9263573,-123.0149415,,Block Group 2,900,654,5439.491,0.1202318,,,,,51050,,,,,,,,,,,,,,,,,,,,,,20,,,,3.058103976,0.038866543,0.225220257,0.875353284
410470009003,+44.9309572,-123.0242437,,Block Group 3,900,893,6145.811,0.1453022,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,2.127659574,0.027041191,0,0
410470009004,+44.9341093,-123.0223734,,Block Group 4,900,1340,10912.86,0.1227909,,,,,43542,,,,,,,,,,,,,,,,,,,,,,245,,,,18.28358209,0.23237262,0.192096776,4.463803114
410470009005,+44.9370400,-123.0164465,,Block Group 5,900,547,5926.771,0.09229309,,,,,44079,,,,,,,,,,,,,,,,,,,,,,123,,,,22.48628885,0.285786331,0.19446589,5.557569338
410470009006,+44.9366557,-123.0119546,,Block Group 6,900,432,4953.776,0.08720619,,,,,33438,,,,,,,,,,,,,,,,,,,,,,89,,,,20.60185185,0.261836344,0.147520371,3.862619465
410470009007,+44.9378359,-123.0227419,,Block Group 7,900,789,8589.529,0.09185603,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,,14.32192649,0.182022514,0,0
410470010001,+44.9238996,-123.0230068,,Block Group 1,1000,1244,2226.947,0.5586122,,,,,31744,,,,,,,,,,,,,,,,,,,,,,59,,,,4.742765273,0.060277509,0.140046853,0.844167549
410470010002,+44.9141254,-123.0218980,,Block Group 2,1000,1599,2252.099,0.7100044,,,,,32679,,,,,,,,,,,,,,,,,,,,,,95,,,,5.941213258,0.075509016,0.144171847,1.088627426
410470010003,+44.9055912,-123.0034950,,Block Group 3,1000,1554,384.4266,4.042384,,,,,42946,,,,,,,,,,,,,,,,,,,,,,156,,,,10.03861004,0.127584305,0.189467368,2.417306251
410470011001,+44.9086756,-123.0310694,,Block Group 1,1100,1049,4098.558,0.2559437,,,,,56979,,,,,,,,,,,,,,,,,,,,,,284,,,,27.07340324,0.344085618,0.251377572,8.649540693
410470011002,+44.9014863,-123.0319029,,Block Group 2,1100,2122,5300.238,0.4003594,,,,,60767,,,,,,,,,,,,,,,,,,,,,,570,,,,26.86145146,0.341391846,0.268089312,9.152350503
410470011003,+44.9094508,-123.0399698,,Block Group 3,1100,1514,6462.517,0.2342741,,,,,41319,,,,,,,,,,,,,,,,,,,,,,436,,,,28.79788639,0.366002694,0.182289438,6.671842534
410470012001,+44.9264759,-123.0378364,,Block Group 1,1200,1679,3412.27,0.4920478,,,,,61667,,,,,,,,,,,,,,,,,,,,,,538,,,,32.04288267,0.407244519,0.272059894,11.07949006
410470012002,+44.9171776,-123.0378168,,Block Group 2,1200,2102,5500.063,0.3821774,,,,,50227,,,,,,,,,,,,,,,,,,,,,,599,,,,28.49666984,0.362174425,0.22158938,8.025400619
410470013001,+44.9272721,-123.0631842,,Block Group 1,1300,1929,833.8679,2.313316,,,,,84643,,,,,,,,,,,,,,,,,,,,,,785,,,,40.69466045,0.517203074,0.373424451,19.31362738
410470013002,+44.9267609,-123.0466555,,Block Group 2,1300,1294,7377.47,0.1753989,,,,,53836,,,,,,,,,,,,,,,,,,,,,,430,,,,33.23029366,0.422335752,0.237511415,10.03095622
410470013003,+44.9155312,-123.0486732,,Block Group 3,1300,875,5585.076,0.1566675,,,,,85000,,,,,,,,,,,,,,,,,,,,,,279,,,,31.88571429,0.405247009,0.374999449,15.19674049
410470014011,+45.0099403,-123.0378429,,Block Group 1,1401,2506,2648.465,0.9462087,,,,,66339,,,,,,,,,,,,,,,,,,,,,,706,,,,28.17238627,0.358052988,0.292671628,10.47919511
410470014012,+45.0031931,-123.0627640,,Block Group 2,1401,1446,821.1216,1.761006,,,,,65982,,,,,,,,,,,,,,,,,,,,,,210,,,,14.52282158,0.184575762,0.291096631,5.372938241
410470014013,+45.0006572,-123.0347088,,Block Group 3,1401,2254,5831.22,0.38654,,,,,58000,,,,,,,,,,,,,,,,,,,,,,137,,,,6.078083407,0.077248548,0.255881977,1.976651109
410470014021,+44.9938543,-123.0446459,,Block Group 1,1402,2054,8529.847,0.2408015,,,,,122598,,,,,,,,,,,,,,,,,,,,,,361,,,,17.57546251,0.223372873,0.540872734,12.08162967
410470014022,+44.9934683,-123.0327561,,Block Group 2,1402,1482,4933.812,0.3003763,,,,,56078,,,,,,,,,,,,,,,,,,,,,,246,,,,16.59919028,0.210965078,0.247402577,5.219330415
410470014023,+44.9835506,-123.0332405,,Block Group 3,1402,2348,5193.943,0.452065,,,,,63952,,,,,,,,,,,,,,,,,,,,,,427,,,,18.18568995,0.231128473,0.282140762,6.521076346
410470015011,+45.0119213,-123.0004073,,Block Group 1,1501,1552,2998.939,0.5175163,,,,,80568,,,,,,,,,,,,,,,,,,,,,,292,,,,18.81443299,0.239119395,0.355446536,8.499416054
410470015012,+45.0113406,-123.0122151,,Block Group 2,1501,2077,6206.309,0.3346595,,,,,91129,,,,,,,,,,,,,,,,,,,,,,625,,,,30.09147809,0.382443416,0.402039115,15.37572124
410470015013,+45.0035728,-123.0195395,,Block Group 3,1501,1523,4713.464,0.3231169,,,,,49865,,,,,,,,,,,,,,,,,,,,,,292,,,,19.17268549,0.243672554,0.219992324,5.360609145
410470015021,+44.9949427,-123.0168302,,Block Group 1,1502,2148,5354.088,0.4011887,,,,,50417,,,,,,,,,,,,,,,,,,,,,,198,,,,9.217877095,0.117153315,0.222427614,2.605813229
410470015022,+44.9979029,-123.0049413,,Block Group 2,1502,2067,3921.261,0.5271264,,,,,53869,,,,,,,,,,,,,,,,,,,,,,145,,,,7.014997581,0.089156127,0.237657003,2.118857796
410470015023,+45.0030044,-123.0131826,,Block Group 3,1502,972,5279.66,0.1841028,,,,,83500,,,,,,,,,,,,,,,,,,,,,,154,,,,15.8436214,0.201362282,0.368381811,7.417820209
410470015031,+44.9859543,-123.0225080,,Block Group 1,1503,1404,6782.944,0.2069898,,,,,37212,,,,,,,,,,,,,,,,,,,,,,96,,,,6.837606838,0.086901604,0.164170347,1.426666649
410470015032,+44.9810386,-123.0215764,,Block Group 2,1503,2135,7906.998,0.270014,,,,,34561,,,,,,,,,,,,,,,,,,,,,,126,,,,5.901639344,0.075006057,0.152474776,1.143653168
410470015033,+44.9885695,-123.0160906,,Block Group 3,1503,1237,3023.828,0.4090841,,,,,48836,,,,,,,,,,,,,,,,,,,,,,151,,,,12.2069523,0.155142547,0.215452624,3.342586879
410470016011,+44.9911808,-122.9910094,,Block Group 1,1601,1486,2425.174,0.6127395,,,,,51274,,,,,,,,,,,,,,,,,,,,,,129,,,,8.68102288,0.110330242,0.226208491,2.495763743
410470016012,+44.9935497,-122.9738103,,Block Group 2,1601,2607,5730.159,0.4549612,,,,,62250,,,,,,,,,,,,,,,,,,,,,,426,,,,16.3406214,0.207678834,0.274631949,5.703524285
410470016013,+44.9857175,-122.9780490,,Block Group 3,1601,2624,9248.711,0.2837152,,,,,57885,,,,,,,,,,,,,,,,,,,,,,235,,,,8.955792683,0.11382239,0.255374624,2.906735004
410470016014,+44.9895827,-122.9687665,,Block Group 4,1601,1448,7287.929,0.1986847,,,,,66266,,,,,,,,,,,,,,,,,,,,,,216,,,,14.91712707,0.189587132,0.29234957,5.54257166
410470016021,+44.9806233,-122.9884366,,Block Group 1,1602,3346,15672.14,0.2134998,,,,,49447,,,,,,,,,,,,,,,,,,,,,,214,,,,6.395696354,0.081285205,0.218148209,1.773222183
410470016022,+44.9729212,-122.9869549,,Block Group 2,1602,1824,9397.137,0.1941017,,,,,29395,,,,,,,,,,,,,,,,,,,,,,259,,,,14.1995614,0.180467332,0.129683633,2.340365923
410470016023,+44.9742104,-122.9700141,,Block Group 3,1602,2367,17506.62,0.135206,,,,,43148,,,,,,,,,,,,,,,,,,,,,,166,,,,7.013096747,0.089131969,0.190358544,1.696703171
410470016024,+44.9798173,-122.9688105,,Block Group 4,1602,1457,8753.309,0.1664513,,,,,48574,,,,,,,,,,,,,,,,,,,,,,226,,,,15.51132464,0.197139003,0.214296744,4.224624635
410470016025,+44.9763123,-122.9783466,,Block Group 5,1602,2195,4819.99,0.4553952,,,,,32039,,,,,,,,,,,,,,,,,,,,,,74,,,,3.371298405,0.042847044,0.141348322,0.605635772
410470016031,+44.9743610,-122.9441245,,Block Group 1,1603,2051,497.2787,4.124448,,,,,91111,,,,,,,,,,,,,,,,,,,,,,124,,,,6.045831302,0.076838644,0.401959703,3.088603857
410470016032,+44.9847049,-122.9608817,,Block Group 2,1603,2373,4811.703,0.4931726,,,,,60124,,,,,,,,,,,,,,,,,,,,,,168,,,,7.079646018,0.089977767,0.265252551,2.386683227
410470016033,+44.9731736,-122.9633570,,Block Group 3,1603,1500,6711.042,0.2235122,,,,,60417,,,,,,,,,,,,,,,,,,,,,,138,,,,9.2,0.116926108,0.266545196,3.11660925
410470016034,+44.9659126,-122.9630582,,Block Group 4,1603,1469,8181.94,0.1795418,,,,,62683,,,,,,,,,,,,,,,,,,,,,,197,,,,13.41048332,0.170438655,0.27654224,4.713348751
410470016041,+44.9614977,-122.9865007,,Block Group 1,1604,2959,7963.083,0.3715898,,,,,45802,,,,,,,,,,,,,,,,,,,,,,90,,,,3.041568097,0.038656383,0.20206735,0.781119281
410470016042,+44.9617886,-122.9798379,,Block Group 2,1604,1484,4383.602,0.3385344,,,,,32339,,,,,,,,,,,,,,,,,,,,,,114,,,,7.681940701,0.097632547,0.142671849,1.392941598
410470016043,+44.9585555,-122.9703341,,Block Group 3,1604,1905,5459.98,0.3489024,,,,,58476,,,,,,,,,,,,,,,,,,,,,,131,,,,6.87664042,0.087397696,0.257981974,2.254703009
410470016044,+44.9663729,-122.9715094,,Block Group 4,1604,1809,7137.845,0.2534378,,,,,32839,,,,,,,,,,,,,,,,,,,,,,203,,,,11.22166943,0.142620232,0.144877728,2.066249522
410470017011,+44.9520014,-122.9818044,,Block Group 1,1701,2024,9305.258,0.2175114,,,,,22218,,,,,,,,,,,,,,,,,,,,,,101,,,,4.990118577,0.063421211,0.098020444,0.621657531
410470017012,+44.9434191,-122.9846064,,Block Group 2,1701,2782,6133.28,0.4535909,,,,,40541,,,,,,,,,,,,,,,,,,,,,,139,,,,4.996405464,0.063501114,0.17885709,1.135762442
410470017013,+44.9344723,-122.9823689,,Block Group 3,1701,1947,6496.826,0.2996848,,,,,47593,,,,,,,,,,,,,,,,,,,,,,128,,,,6.574216744,0.083554085,0.209968809,1.754375165
410470017021,+44.9440462,-122.9705713,,Block Group 1,1702,2011,10211.24,0.1969399,,,,,73947,,,,,,,,,,,,,,,,,,,,,,135,,,,6.713078071,0.085318923,0.326236285,2.783412856
410470017022,+44.9516094,-122.9658871,,Block Group 2,1702,1557,5062.228,0.3075721,,,,,44079,,,,,,,,,,,,,,,,,,,,,,129,,,,8.285163776,0.105299126,0.19446589,2.047708827
410470017023,+44.9441594,-122.9779266,,Block Group 3,1702,2294,8559.465,0.2680074,,,,,37561,,,,,,,,,,,,,,,,,,,,,,226,,,,9.851787271,0.125209907,0.16571005,2.074854003
410470017031,+44.9431520,-122.9447427,,Block Group 1,1703,1123,500.0786,2.245647,,,,,72593,,,,,,,,,,,,,,,,,,,,,,175,,,,15.58325913,0.198053244,0.320262764,6.342907943
410470017032,+44.9357704,-122.9667852,,Block Group 2,1703,1407,3358.589,0.4189259,,,,,41964,,,,,,,,,,,,,,,,,,,,,,97,,,,6.894100924,0.087619608,0.185135022,1.622145801
410470017033,+44.9444019,-122.9628775,,Block Group 3,1703,2321,9037.658,0.2568143,,,,,64097,,,,,,,,,,,,,,,,,,,,,,113,,,,4.868591125,0.061876675,0.282780466,1.749751513
410470018011,+44.9298435,-122.9751346,,Block Group 1,1801,1741,4404.35,0.395291,,,,,32321,,,,,,,,,,,,,,,,,,,,,,19,,,,1.091326824,0.013870065,0.142592437,0.197776638
410470018012,+44.9206952,-122.9849298,,Block Group 2,1801,1516,3541.001,0.4281275,,,,,44694,,,,,,,,,,,,,,,,,,,,,,194,,,,12.79683377,0.162639562,0.197179122,3.206912605
410470018013,+44.9201349,-122.9746737,,Block Group 3,1801,1283,4581.648,0.2800303,,,,,46563,,,,,,,,,,,,,,,,,,,,,,126,,,,9.820732658,0.124815223,0.205424698,2.564012947
410470018014,+44.9259678,-122.9760458,,Block Group 4,1801,1827,9094.646,0.2008874,,,,,37833,,,,,,,,,,,,,,,,,,,,,,37,,,,2.025177887,0.025738714,0.166910049,0.429605001
410470018021,+44.9173165,-122.9457296,,Block Group 1,1802,1275,540.8425,2.357433,,,,,89148,,,,,,,,,,,,,,,,,,,,,,264,,,,20.70588235,0.263158505,0.393299422,10.35000877
410470018022,+44.9254035,-122.9642882,,Block Group 2,1802,1133,10594.62,0.106941,,,,,49406,,,,,,,,,,,,,,,,,,,,,,55,,,,4.854368932,0.06169592,0.217967327,1.344769483
410470018023,+44.9212500,-122.9657374,,Block Group 3,1802,1453,10613.15,0.1369057,,,,,65833,,,,,,,,,,,,,,,,,,,,,,104,,,,7.157604955,0.090968575,0.290439279,2.64208474
410470018024,+44.9126618,-122.9672939,,Block Group 4,1802,2668,6165.994,0.4326958,,,,,75583,,,,,,,,,,,,,,,,,,,,,,337,,,,12.63118441,0.160534265,0.333453921,5.353078014
410470018025,+44.9168389,-122.9605060,,Block Group 5,1802,1913,7167.394,0.2669032,,,,,43182,,,,,,,,,,,,,,,,,,,,,,89,,,,4.652378463,0.059128751,0.190508543,1.126453221
410470018031,+44.9068712,-122.9718058,,Block Group 1,1803,2519,7886.864,0.3193918,,,,,33710,,,,,,,,,,,,,,,,,,,,,,115,,,,4.565303692,0.058022086,0.14872037,0.862906612
410470018032,+44.8881680,-122.9697292,,Block Group 2,1803,2450,424.9059,5.765982,,,,,145125,,,,,,,,,,,,,,,,,,,,,,116,,,,4.734693878,0.060174927,0.640256411,3.852738289
410470020001,+44.8900836,-123.0277831,,Block Group 1,2000,2839,4648.469,0.6107388,,,,,60885,,,,,,,,,,,,,,,,,,,,,,692,,,,24.37477985,0.309787842,0.268609899,8.321208111
410470020002,+44.8789554,-123.0206783,,Block Group 2,2000,2026,3419.59,0.5924687,,,,,82105,,,,,,,,,,,,,,,,,,,,,,722,,,,35.63672261,0.452919923,0.362227408,16.40600099
410470020003,+44.8782137,-123.0073110,,Block Group 3,2000,2638,3578.662,0.737147,,,,,68125,,,,,,,,,,,,,,,,,,,,,,578,,,,21.91053829,0.27846891,0.300551029,8.369411741
410470020004,+44.8663283,-123.0127256,,Block Group 4,2000,3272,6186.378,0.528904,,,,,50234,,,,,,,,,,,,,,,,,,,,,,738,,,,22.55501222,0.286659761,0.221620262,6.352961149
410470021011,+44.9028679,-123.0463952,,Block Group 1,2101,1169,5022.92,0.2327331,,,,,38700,,,,,,,,,,,,,,,,,,,,,,269,,,,23.01112062,0.292456607,0.170735043,4.993259136
410470021012,+44.8993437,-123.0467634,,Block Group 2,2101,990,5807.095,0.1704811,,,,,67813,,,,,,,,,,,,,,,,,,,,,,159,,,,16.06060606,0.204120018,0.29917456,6.106751655
410470021021,+44.8944784,-123.0453049,,Block Group 1,2102,1785,4352.278,0.4101301,,,,,73500,,,,,,,,,,,,,,,,,,,,,,442,,,,24.76190476,0.314707952,0.324264229,10.20485315
410470021022,+44.8911981,-123.0537348,,Block Group 2,2102,699,6295.319,0.1110349,,,,,87679,,,,,,,,,,,,,,,,,,,,,,83,,,,11.87410587,0.150912281,0.386818549,5.83756697
410470021023,+44.8871248,-123.0554497,,Block Group 3,2102,1890,9108.934,0.2074886,,,,,56267,,,,,,,,,,,,,,,,,,,,,,375,,,,19.84126984,0.252169833,0.2482364,6.259773156
410470021024,+44.8866724,-123.0413794,,Block Group 4,2102,1885,4103.297,0.4593867,,,,,48462,,,,,,,,,,,,,,,,,,,,,,379,,,,20.1061008,0.255535665,0.213802627,5.463419647
410470022011,+44.9093661,-123.0599042,,Block Group 1,2201,1434,3743.421,0.383072,,,,,82159,,,,,,,,,,,,,,,,,,,,,,603,,,,42.05020921,0.53443123,0.362465643,19.37129598
410470022012,+44.9066388,-123.0549077,,Block Group 2,2201,702,4913.725,0.1428651,,,,,75750,,,,,,,,,,,,,,,,,,,,,,198,,,,28.20512821,0.358469117,0.334190685,11.97970398
410470022021,+44.8958291,-123.0692482,,Block Group 1,2202,2887,3059.784,0.9435306,,,,,80774,,,,,,,,,,,,,,,,,,,,,,1076,,,,37.27052303,0.47368448,0.356355358,16.88000026
410470022022,+44.9008468,-123.0564264,,Block Group 2,2202,1066,6775.714,0.1573266,,,,,63833,,,,,,,,,,,,,,,,,,,,,,240,,,,22.51407129,0.286139428,0.281615762,8.058137323
410470022023,+44.8881191,-123.0671777,,Block Group 3,2202,3013,6641.385,0.4536704,,,,,70319,,,,,,,,,,,,,,,,,,,,,,928,,,,30.79986724,0.391446589,0.310230426,12.1438642
410470023011,+44.8782184,-123.0672420,,Block Group 1,2301,2467,6703.422,0.368021,,,,,64190,,,,,,,,,,,,,,,,,,,,,,483,,,,19.57843535,0.248829375,0.28319076,7.046617992
410470023012,+44.8677990,-123.0737916,,Block Group 2,2301,843,813.4903,1.036276,,,,,88056,,,,,,,,,,,,,,,,,,,,,,204,,,,24.19928826,0.307557457,0.388481782,11.94804687
410470023031,+44.8764841,-123.0524377,,Block Group 1,2303,3400,5120.438,0.6640058,,,,,73955,,,,,,,,,,,,,,,,,,,,,,922,,,,27.11764706,0.344647928,0.326271579,11.24488237
410470023032,+44.8789640,-123.0428392,,Block Group 2,2303,2231,5985.76,0.3727179,,,,,61283,,,,,,,,,,,,,,,,,,,,,,521,,,,23.35275661,0.296798582,0.270365779,8.024417967
410470023033,+44.8769612,-123.0320358,,Block Group 3,2303,2189,6862.17,0.3189953,,,,,47167,,,,,,,,,,,,,,,,,,,,,,371,,,,16.94837825,0.215403034,0.2080894,4.482308807
410470023041,+44.8635455,-123.0471758,,Block Group 1,2304,2996,2008.129,1.491936,,,,,122027,,,,,,,,,,,,,,,,,,,,,,1068,,,,35.64753004,0.453057278,0.53835362,24.39050259
410470023042,+44.8708099,-123.0286042,,Block Group 2,2304,956,7421.748,0.1288106,,,,,71972,,,,,,,,,,,,,,,,,,,,,,199,,,,20.81589958,0.264556753,0.317523062,8.40028705
410470023043,+44.8656103,-123.0258536,,Block Group 3,2304,2184,7078.303,0.3085485,,,,,61029,,,,,,,,,,,,,,,,,,,,,,277,,,,12.68315018,0.161194717,0.269245192,4.340090247
410470023044,+44.8604454,-123.0257468,,Block Group 4,2304,624,2950.066,0.2115207,,,,,58194,,,,,,,,,,,,,,,,,,,,,,160,,,,25.64102564,0.325881016,0.256737858,8.366599381
410470024001,+44.8991280,-123.0851898,,Block Group 1,2400,1235,734.4137,1.681614,,,,,97955,,,,,,,,,,,,,,,,,,,,,,556,,,,45.02024291,0.572178457,0.432153776,24.72690808
410470024002,+44.8809246,-123.1097660,,Block Group 2,2400,2510,246.9131,10.16552,,,,,107660,,,,,,,,,,,,,,,,,,,,,,1015,,,,40.43824701,0.513944223,0.47496989,24.4108031
410470025011,+45.0302582,-123.0135261,,Block Group 1,2501,3909,4213.045,0.9278325,,,,,84866,,,,,,,,,,,,,,,,,,,,,,1018,,,,26.0424661,0.330983067,0.374408273,12.39227984
410470025012,+45.0171319,-123.0251858,,Block Group 2,2501,2213,7695.154,0.2875836,,,,,79643,,,,,,,,,,,,,,,,,,,,,,477,,,,21.55445097,0.273943269,0.35136566,9.625425727
410470025013,+45.0212435,-123.0122777,,Block Group 3,2501,3441,4537.29,0.7583823,,,,,58135,,,,,,,,,,,,,,,,,,,,,,722,,,,20.9822726,0.266671248,0.256477564,6.839519202
410470025021,+45.0630295,-122.9977138,,Block Group 1,2502,1854,64.43374,28.77375,,,,,66389,,,,,,,,,,,,,,,,,,,,,,207,,,,11.16504854,0.141900617,0.292892216,4.15615862
410470025022,+45.0428740,-122.9254126,,Block Group 2,2502,2598,159.856,16.25213,,,,,55789,,,,,,,,,,,,,,,,,,,,,,284,,,,10.93148576,0.138932184,0.246127579,3.419504201
410470025023,+45.0019636,-122.9770086,,Block Group 3,2502,1142,772.4767,1.478362,,,,,38974,,,,,,,,,,,,,,,,,,,,,,77,,,,6.742556918,0.085693581,0.171943865,1.473448542
410470026001,+44.9719602,-122.9098084,,Block Group 1,2600,1001,81.71696,12.2496,,,,,84875,,,,,,,,,,,,,,,,,,,,,,164,,,,16.38361638,0.208225272,0.374447979,7.796953232
410470026002,+45.0004002,-122.8733559,,Block Group 2,2600,1084,44.86896,24.15924,,,,,88393,,,,,,,,,,,,,,,,,,,,,,191,,,,17.6199262,0.223937978,0.389968544,8.732876738
410470027001,+44.8606567,-122.9139271,,Block Group 1,2700,3140,322.4311,9.738516,,,,,90694,,,,,,,,,,,,,,,,,,,,,,583,,,,18.56687898,0.235973142,0.40012,9.441757343
410470027002,+44.8331788,-122.9433975,,Block Group 2,2700,1057,349.5277,3.024081,,,,,71129,,,,,,,,,,,,,,,,,,,,,,114,,,,10.78524125,0.137073509,0.31380395,4.301420875
410470027003,+44.8443758,-122.9870860,,Block Group 3,2700,1714,205.0754,8.357903,,,,,76417,,,,,,,,,,,,,,,,,,,,,,267,,,,15.57759627,0.197981273,0.337133328,6.674608531
410470027004,+44.8944259,-122.8648624,,Block Group 4,2700,891,74.83424,11.90631,,,,,83409,,,,,,,,,,,,,,,,,,,,,,218,,,,24.46689113,0.310958518,0.367980341,11.44266215
410470027005,+44.9080248,-122.9088752,,Block Group 5,2700,2153,315.7189,6.819357,,,,,101399,,,,,,,,,,,,,,,,,,,,,,514,,,,23.87366465,0.303418989,0.447347872,13.5733839
410470028001,+44.8429038,-123.0947509,,Block Group 1,2800,1431,100.1207,14.29276,,,,,86625,,,,,,,,,,,,,,,,,,,,,,477,,,,33.33333333,0.42364532,0.382168556,16.19039201
410470028002,+44.8530513,-123.0622916,,Block Group 2,2800,2640,561.1271,4.704817,,,,,69063,,,,,,,,,,,,,,,,,,,,,,695,,,,26.32575758,0.33458352,0.304689258,10.19440044
410470101001,+45.2375028,-122.9758687,,Block Group 1,10100,848,45.64944,18.57635,,,,,86667,,,,,,,,,,,,,,,,,,,,,,160,,,,18.86792453,0.239799238,0.382353849,9.168816169
410470101002,+45.1691058,-122.9699953,,Block Group 2,10100,622,20.37551,30.52684,,,,,91875,,,,,,,,,,,,,,,,,,,,,,155,,,,24.91961415,0.316712337,0.405330286,12.83731024
410470102011,+45.2423118,-122.8487650,,Block Group 1,10201,1105,73.15704,15.10449,,,,,89022,,,,,,,,,,,,,,,,,,,,,,284,,,,25.70135747,0.326647794,0.39274354,12.82888111
410470102012,+45.2035498,-122.8446879,,Block Group 2,10201,1505,253.2073,5.943747,,,,,65848,,,,,,,,,,,,,,,,,,,,,,198,,,,13.15614618,0.167206193,0.290505455,4.857431115
410470102021,+45.2360900,-122.7816694,,Block Group 1,10202,1219,143.3668,8.502664,,,,,37442,,,,,,,,,,,,,,,,,,,,,,112,,,,9.187858901,0.116771803,0.165185051,1.928895622
410470102022,+45.1918873,-122.7709394,,Block Group 2,10202,2590,422.2221,6.134212,,,,,53938,,,,,,,,,,,,,,,,,,,,,,387,,,,14.94208494,0.189904331,0.237961415,4.518990322
