id,population,power,lon,lat,ideology
1484,0.553,0.17377,-122.68502,45.57413,-1.0
1486,0.549,0.1732,-122.68502,45.57413,-1.0
1493,0.544,0.17247,-122.68502,45.57413,-1.0
1496,0.536,0.17131,-122.68502,45.57413,-1.0
1503,0.556,0.16962,-122.68502,45.57413,-1.0
1506,0.551,0.16891,-122.68502,45.57413,-1.0
1508,0.545,0.16806,-122.68502,45.57413,-1.0
1511,0.431,0.16774,-122.68502,45.57413,-1.0
1512,0.431,0.16774,-122.68502,45.57413,0.0
1514,0.43,0.1676,-122.68502,45.57413,-1.0
1515,0.43,0.1676,-122.68502,45.57413,0.0
1519,1.152,0.166945,-122.64703,45.56651,-1.0
1520,1.152,0.166945,-122.64703,45.56651,-1.0
1521,1.0,0.16689,-122.68502,45.57413,0.0
1522,1.0,0.16689,-122.68502,45.57413,0.0
1535,1.524,0.16491,-122.68502,45.57413,-1.0
1536,1.524,0.16491,-122.68502,45.57413,-1.0
1537,1.524,0.16491,-122.68502,45.57413,-1.0
1593,0.625,0.15534,-122.68502,45.57413,0.0
1599,1.152,0.151765,-122.64703,45.56651,-1.0
1600,1.152,0.151765,-122.64703,45.56651,-1.0
1601,1.152,0.151765,-122.64703,45.56651,0.0
1602,1.152,0.151765,-122.64703,45.56651,-1.0
1609,0.467,0.14755,-122.68502,45.57413,-1.0
1618,2.004,0.14540666666666666,-122.68502,45.57413,-1.0
1619,2.004,0.14540666666666666,-122.68502,45.57413,1.0
1620,2.004,0.14540666666666666,-122.68502,45.57413,-1.0
1621,2.004,0.14540666666666666,-122.68502,45.57413,1.0
1622,2.004,0.14540666666666666,-122.68502,45.57413,-1.0
1623,2.004,0.14540666666666666,-122.68502,45.57413,1.0
1625,2.004,0.14540666666666666,-122.68502,45.57413,-1.0
1626,2.004,0.14540666666666666,-122.68502,45.57413,1.0
1627,2.004,0.14540666666666666,-122.68502,45.57413,-1.0
1628,2.004,0.14540666666666666,-122.68502,45.57413,1.0
1634,0.312,0.14341,-122.68502,45.57413,-1.0
1635,0.312,0.14341,-122.68502,45.57413,0.0
1636,0.295,0.14114,-122.68502,45.57413,-1.0
1637,0.295,0.14114,-122.68502,45.57413,0.0
1649,1.192,0.124515,-122.64703,45.56651,-1.0
1650,1.192,0.124515,-122.64703,45.56651,0.0
1651,1.185,0.124085,-122.64703,45.56651,-1.0
1652,1.185,0.124085,-122.64703,45.56651,-1.0
1654,0.976,0.12224,-122.64703,45.56651,0.0
1655,0.976,0.12224,-122.64703,45.56651,0.0
1656,1.135,0.12171,-122.64703,45.56651,0.0
1657,1.135,0.12171,-122.64703,45.56651,-1.0
1658,1.135,0.12171,-122.64703,45.56651,-1.0
1659,1.135,0.12171,-122.64703,45.56651,-1.0
1663,1.09,0.119165,-122.64703,45.56651,-1.0
1664,1.089,0.1191,-122.64703,45.56651,0.0
1681,0.576,0.10591,-122.68502,45.57413,-1.0
1682,0.576,0.10591,-122.68502,45.57413,-1.0
1730,0.544,0.09889,-122.68502,45.57413,0.0
1731,0.544,0.09889,-122.68502,45.57413,0.0
1759,0.571,0.08992,-122.64703,45.56651,0.0
1760,0.571,0.08992,-122.64703,45.56651,0.0
1787,1.12,0.082625,-122.68502,45.57413,-1.0
1818,1.12,0.080815,-122.68502,45.57413,0.0
1819,1.12,0.080815,-122.68502,45.57413,-1.0
1820,1.12,0.080815,-122.68502,45.57413,-1.0
1821,1.12,0.080815,-122.68502,45.57413,1.0
1830,1.12,0.079735,-122.68502,45.57413,-1.0
1831,1.12,0.079735,-122.68502,45.57413,-1.0
1833,1.12,0.079735,-122.68502,45.57413,0.0
1844,1.088,0.078395,-122.68502,45.57413,-1.0
1845,1.088,0.078395,-122.68502,45.57413,1.0
1846,1.088,0.078395,-122.68502,45.57413,-1.0
1847,1.088,0.078395,-122.68502,45.57413,-1.0
1848,1.088,0.078395,-122.68502,45.57413,-1.0
1849,1.088,0.078395,-122.68502,45.57413,1.0
1850,1.088,0.078395,-122.68502,45.57413,1.0
1853,0.402,0.07384,-122.64703,45.56651,0.0
1854,0.402,0.07384,-122.64703,45.56651,0.0
1855,0.35,0.06995,-122.64703,45.56651,0.0
1856,0.35,0.06995,-122.64703,45.56651,0.0
1859,0.33,0.06845,-122.64703,45.56651,0.0
1860,0.33,0.06845,-122.64703,45.56651,0.0
1861,0.33,0.06845,-122.64703,45.56651,0.0
1862,0.33,0.06845,-122.64703,45.56651,0.0
1863,0.33,0.06845,-122.64703,45.56651,0.0
1864,0.33,0.06845,-122.64703,45.56651,0.0
1865,0.294,0.06575,-122.64703,45.56651,0.0
1866,0.294,0.06575,-122.64703,45.56651,0.0
1867,0.294,0.06575,-122.64703,45.56651,0.0
1868,0.294,0.06575,-122.64703,45.56651,0.0
