id,LAND USE,zip,population,power,ideology,lat,lon,,ideology,ideology
16345,MFR,97211-4980,7.995,0.393394067,2,45.56300123,-122.6483562,,2,200
16346,SFR,97211-4952,1,0.410858849,2,45.56313572,-122.6483535,,2,200
16347,SFR,97211-4952,1,0.385319814,1,45.56327295,-122.6483509,,1,100
16348,SFR,97211-4954,1,0.335333841,0,45.5634101,-122.6483521,,0,0
16349,SFR,97211-4954,1,0.565826387,1,45.56354733,-122.6483495,,1,100
16350,SFR,97211-4954,1,0.538012985,1,45.56368456,-122.6483469,,1,100
16351,SFR,97211-4954,1,0.56447379,2,45.56382179,-122.6483443,,2,200
16352,SFR,97211-4956,1,0.568401331,0,45.56395895,-122.6483456,,0,0
16353,SFR,97211-4956,1,0.52271361,0,45.56409618,-122.648343,,0,0
16354,SFR,97211-4956,1,0.44918243,2,45.56423341,-122.6483404,,2,200
16355,SFR,97211-4971,1,0.678392514,0,45.56437057,-122.6483416,,0,0
16356,SFR,97211-4957,1,0.69315085,2,45.56436852,-122.6477166,,2,200
16357,SFR,97211-4957,1,0.495501363,2,45.56423137,-122.6477153,,2,200
16358,SFR,97211-4957,1,0.54621874,1,45.56409414,-122.6477179,,1,100
16359,SFR,97211-4957,1,0.434864941,1,45.56395691,-122.6477206,,1,100
16360,SFR,97211-4955,1,0.40625,2,45.56381968,-122.6477232,,2,200
16361,SFR,97211-4955,1,0.452158144,2,45.56368252,-122.6477219,,2,200
16362,SFR,97211-4955,1,0.483939163,2,45.56354529,-122.6477245,,2,200
16363,SFR,97211-4955,1,0.375240462,1,45.56340806,-122.6477271,,1,100
16364,SFR,97211-4953,1,0.484961125,1,45.56327091,-122.6477258,,1,100
16365,SFR,97211-4953,1,0.405578711,0,45.56313368,-122.6477285,,0,0
16366,SFR,97211-4931,1,0.432029497,1,45.56292875,-122.6478301,,1,100
16367,SFR,97211-4931,1,0.43552621,1,45.56292691,-122.6476347,,1,100
16368,SFR,97211-5542,1,0.466245191,1,45.56285835,-122.6473392,,1,100
16369,SFR,97211-5542,1,0.555596746,0,45.56299551,-122.6473405,,0,0
16370,SFR,97211-5542,1,0.960003206,2,45.56326175,-122.6473349,,2,200
16371,SFR,97211-5542,1,0.653284306,2,45.56312444,-122.6473414,,2,200
16372,SFR,97211-5544,1,0.37158344,2,45.56340713,-122.6473365,,2,200
16373,SFR,97211-5544,1,0.369930266,0,45.56354436,-122.6473339,,0,0
16374,SFR,97211-5544,1,0.549545127,2,45.56368159,-122.6473313,,2,200
16375,SFR,97211-5544,1,0.423112376,0,45.56381874,-122.6473326,,0,0
16376,SFR,97211-5546,1,0.465002805,2,45.56395597,-122.6473299,,2,200
16378,SFR,97211-5546,1,0.412752485,2,45.56422762,-122.6473285,,2,200
16379,SFR,97211-4973,1,0.524977958,2,45.56436485,-122.6473259,,2,200
16380,SFR,97211-5552,1,0.564493828,1,45.5643628,-122.6467009,,1,100
16381,SFR,97211-5547,1,0.406951347,0,45.56422557,-122.6467035,,0,0
16382,SFR,97211-5547,1,0.456045608,2,45.56408841,-122.6467022,,2,200
16383,SFR,97211-5547,1,0.714822459,2,45.56395118,-122.6467048,,2,200
16384,SFR,97211-5545,1,0.457548493,0,45.56381395,-122.6467074,,0,0
16385,SFR,97211-5545,1,0.451266432,2,45.5636768,-122.6467061,,2,200
16386,SFR,97211-5545,1,0.363928743,1,45.56353957,-122.6467088,,1,100
16388,SFR,97211-5545,1,0.506722908,0,45.56333372,-122.6467127,,0,0
16389,SFR,97211-5543,1,0.663704312,0,45.56309224,-122.6467153,,0,0
16390,SFR,97211-5543,1,0.712808592,0,45.56320753,-122.6467118,,0,0
16391,SFR,97211-5543,1,0.545858047,0,45.56290932,-122.6468138,,0,0
16392,SFR,97211-5515,1,0.446066448,2,45.56291022,-122.6466186,,2,200
16393,SFR,97211-5515,1,0.53178102,2,45.56292209,-122.6464237,,2,200
16394,SFR,97211-5548,1,0.552751282,0,45.56292025,-122.6462284,,0,0
16395,SFR,97211-5548,1,0.495300978,0,45.56312701,-122.6463221,,0,0
16396,SFR,97211-5548,1,0.40835404,1,45.56326417,-122.6463234,,1,100
16397,SFR,97211-5549,1,0.593329192,0,45.56353863,-122.6463181,,0,0
16398,SFR,97211-5549,1,0.450985893,0,45.56367586,-122.6463155,,0,0
16399,SFR,97211-5549,1,0.388505931,1,45.56381301,-122.6463168,,1,100
16400,SFR,97211-5550,1,0.473679465,1,45.56395024,-122.6463142,,1,100
16401,SFR,97211-5550,1,0.521851956,1,45.56408747,-122.6463116,,1,100
16402,SFR,97211-5552,1,0.440966656,2,45.56429329,-122.6464561,,2,200
16403,SFR,97211-5552,1,0.447128487,1,45.56429237,-122.6463584,,1,100
16404,SFR,97211-5550,1,0.504248156,1,45.56434449,-122.6462119,,1,100
16405,MFR,97211-2934,1.163,0.165117025,1,45.57380512,-122.661704,,1,100
16407,SFR,97211-4330,1,0.51077068,2,45.56345968,-122.6558182,,2,200
16408,MFR,97211-2934,1.163,0.160172531,1,45.5737557,-122.661706,,1,100
16409,SFR,97217-1903,1,0.516782222,1,45.5709285,-122.6710948,,1,100
16411,SFR,97211-3715,1,0.612415838,1,45.5634587,-122.6554314,,1,100
16412,MFR,97211-2934,1.163,0.160172531,0,45.57375697,-122.6617842,,0,0
16413,SFR,97217-1903,1,0.553021802,1,45.57106573,-122.6710922,,1,100
16415,SFR,97211-3715,1,0.461425938,2,45.56359593,-122.6554288,,2,200
16416,MFR,97211-2934,1.165,0.160312801,2,45.57375825,-122.6618624,,2,200
16417,MFR,97211-2918,1.165,0.165232246,2,45.57375678,-122.6619405,,2,200
16418,MFR,97211-2918,1.163,0.170186759,1,45.57375798,-122.6620226,,1,100
16419,MFR,97211-2918,1.185,0.166609891,0,45.57375925,-122.6621007,,0,0
16420,SFR,97217-1528,1,0.404827268,1,45.57703734,-122.6670858,,1,100
16421,SFR,97217-1557,1,0.519216896,0,45.57690018,-122.6670845,,0,0
16422,SFR,97217-1528,1,0.36003126,2,45.57696869,-122.6673801,,2,200
16423,SFR,97217-1528,1,0.551048012,0,45.57696775,-122.6675754,,0,0
16428,SFR,97217-1539,1,0.418693892,2,45.5766925,-122.667768,,2,200
16429,SFR,97217-1537,1,0.372725633,0,45.57669344,-122.6675727,,0,0
16430,SFR,97217-1537,1,0.437750481,1,45.57669438,-122.6673774,,1,100
16431,SFR,97217-1557,1,0.512433873,1,45.57676295,-122.667087,,1,100
16432,SFR,97217-1557,1,0.465974671,0,45.5766258,-122.6670857,,0,0
16433,SFR,97217-1538,1,0.480743027,0,45.57635141,-122.6670869,,0,0
16434,SFR,97217-1555,1,0.362335685,1,45.57621426,-122.6670856,,1,100
16435,SFR,97217-1538,1,0.393966416,0,45.57628284,-122.6673773,,0,0
16436,SFR,97217-1538,1,0.427370551,2,45.5762819,-122.6675726,,2,200
16437,SFR,97217-1540,1,0.55935396,1,45.57627978,-122.6678304,,1,100
16438,SFR,97217-1550,1,0.404456557,1,45.57635,-122.6681808,,1,100
16439,SFR,97217-1550,1,0.511912873,2,45.57621537,-122.6681913,,2,200
16440,SFR,97217-1550,1,0.379188041,2,45.57607792,-122.6682055,,2,200
16441,SFR,97217-1550,1,0.473549214,1,45.57594054,-122.6682159,,1,100
16442,SFR,97217-1519,1,0.420176739,1,45.57600608,-122.667941,,1,100
16443,SFR,97217-1519,1,0.403594902,0,45.57600932,-122.6677693,,0,0
16444,SFR,97217-1517,1,0.534325906,0,45.57600751,-122.6675739,,0,0
16445,SFR,97217-1517,1,0.394397243,2,45.57600845,-122.6673786,,2,200
16446,SFR,97217-1555,1,0.421970183,2,45.57607703,-122.6670882,,2,200
16447,SFR,97217-1555,1,0.496342979,0,45.57593987,-122.6670868,,0,0
16448,SFR,97217-1553,1,0.383446217,0,45.57566548,-122.6670881,,0,0
16449,SFR,97217-1553,1,0.334842898,2,45.57552833,-122.6670867,,2,200
16450,SFR,97217-1518,1,0.442740061,0,45.57559691,-122.6673785,,0,0
16451,SFR,97217-1518,1,0.471795848,1,45.57559871,-122.6675739,,1,100
16452,SFR,97217-1520,1,0.455664877,2,45.57559778,-122.6677692,,2,200
16453,SFR,97217-1520,1,0.427761302,2,45.57559417,-122.6679605,,2,200
16454,SFR,97217-1548,1,0.49094261,1,45.57566571,-122.6682406,,1,100
16455,SFR,97217-1548,1,0.498206557,0,45.57539089,-122.6682652,,0,0
16456,SFR,97217-1548,1,0.382534466,2,45.57525618,-122.6682796,,2,200
16457,SFR,97217-1503,1,0.490982687,1,45.57531957,-122.6679734,,1,100
16458,SFR,97217-1503,1,0.426418724,2,45.57532339,-122.6677704,,2,200
16459,SFR,97217-1501,1,0.39311478,0,45.57532433,-122.6675751,,0,0
16460,SFR,97217-1501,1,0.379899407,2,45.57532252,-122.6673797,,2,200
16461,SFR,97217-1553,1,0.554975553,1,45.57539117,-122.6670854,,1,100
16462,SFR,97217-1501,1,0.452619029,2,45.57525394,-122.667088,,2,200
16463,SFR,97217-1502,1,0.516862376,0,45.57497963,-122.6670853,,0,0
16464,SFR,97217-1757,1,0.354170006,0,45.5748424,-122.6670879,,0,0
16465,SFR,97217-1502,1,0.490722187,1,45.57491098,-122.6673796,,1,100
16466,SFR,97217-1502,1,0.426629128,1,45.57491279,-122.667575,,1,100
16467,SFR,97217-1504,1,0.416309314,2,45.57491185,-122.6677703,,2,200
16468,SFR,97217-1504,1,0.461055226,1,45.57491047,-122.667989,,1,100
16469,SFR,97217-1504,1,0.329923453,0,45.57500527,-122.6681997,,0,0
16470,SFR,97217-1750,1,0.379188041,0,45.57500441,-122.6683911,,0,0
16471,SFR,97217-1750,1,0.350893716,0,45.57493748,-122.6683026,,0,0
16472,SFR,97217-1750,1,0.350893716,0,45.5748908,-122.6683047,,0,0
16473,SFR,97217-1750,1,0.350893716,2,45.57484679,-122.6683108,,2,200
16474,SFR,97217-1750,1,0.35267714,1,45.57479729,-122.6683168,,1,100
16475,SFR,97217-1750,1,0.350893716,0,45.57474787,-122.6683188,,0,0
16476,SFR,97217-1750,1,0.350893716,0,45.57470386,-122.6683249,,0,0
16477,SFR,97217-1750,1,0.350893716,0,45.57465717,-122.668327,,0,0
16478,SFR,97217-1750,1,0.350893716,0,45.57461316,-122.6683332,,0,0
16479,SFR,97217-1733,1,0.329923453,1,45.57454631,-122.6682408,,1,100
16480,SFR,97217-1750,1,0.379188041,0,45.57454545,-122.6684322,,0,0
16481,SFR,97217-1733,1,0.5435937,1,45.57463587,-122.668002,,1,100
16482,SFR,97217-1731,1,0.458269878,2,45.57463754,-122.6677676,,2,200
16483,SFR,97217-1731,1,0.503787272,2,45.57463848,-122.6675723,,2,200
16484,SFR,97217-1731,1,0.396912071,2,45.57463934,-122.6673809,,2,200
16485,SFR,97217-1757,1,0.410407983,0,45.57470525,-122.6670866,,0,0
16486,SFR,97217-1757,1,0.409496233,0,45.57457083,-122.6670853,,0,0
16487,SFR,97217-1732,1,0.426398685,0,45.57429645,-122.6670866,,0,0
16488,SFR,97217-1755,1,0.503907502,0,45.57415929,-122.6670852,,0,0
16489,SFR,97217-1755,1,0.497515229,0,45.57402206,-122.6670878,,0,0
16490,SFR,97217-1755,1,0.414505851,2,45.57388491,-122.6670865,,2,200
16491,SFR,97217-1755,1,0.44905218,0,45.57374775,-122.6670851,,0,0
16492,SFR,97217-1755,1,0.435225633,1,45.57361052,-122.6670877,,1,100
16493,SFR,97217-1730,1,0.34598429,2,45.57374588,-122.6674757,,2,200
16494,SFR,97217-1730,1,0.408313963,0,45.57388303,-122.6674771,,0,0
16495,SFR,97217-1730,1,0.362235492,0,45.57402019,-122.6674784,,0,0
16496,SFR,97217-1730,1,0.501522924,1,45.57415742,-122.6674758,,1,100
16497,SFR,97217-1732,1,0.343038634,1,45.57429457,-122.6674772,,1,100
16498,SFR,97217-1729,1,0.433251844,2,45.57422396,-122.6680214,,2,200
16499,SFR,97217-1729,1,0.436698461,0,45.57402078,-122.6680292,,0,0
16500,SFR,97217-1729,1,0.42791159,0,45.57388348,-122.6680357,,0,0
16501,SFR,97217-1729,1,0.551298493,0,45.57374617,-122.6680422,,0,0
16502,SFR,97217-1729,1,0.533634578,1,45.57360887,-122.6680487,,1,100
16503,SFR,97217-1749,1,0.409295848,0,45.57360996,-122.6684276,,0,0
16504,SFR,97217-1749,1,0.683271882,1,45.57374741,-122.6684134,,1,100
16505,SFR,97217-1749,1,0.467728038,2,45.57388478,-122.668403,,2,200
16507,SFR,97217-1749,1,0.418804104,0,45.57415961,-122.6683783,,0,0
16508,SFR,97217-1749,1,0.741513706,0,45.57429432,-122.668364,,0,0
16509,SFR,97217-1748,1,0.540407583,1,45.57423444,-122.6689203,,1,100
16510,SFR,97217-1736,1,0.520178743,1,45.57423017,-122.6691467,,1,100
16511,SFR,97217-1779,1,0.545146682,0,45.57402632,-122.6690452,,0,0
16512,SFR,97217-1748,1,0.502955675,0,45.57388901,-122.6690517,,0,0
16513,SFR,97217-1748,1,0.415367506,0,45.57375171,-122.6690581,,0,0
16514,SFR,97217-1748,1,0.443661831,0,45.57361441,-122.6690646,,0,0
16515,SFR,97217-1724,1,0.43264067,0,45.5736152,-122.6694592,,0,0
16516,SFR,97217-1724,1,0.480412392,2,45.57375235,-122.6694605,,2,200
16517,SFR,97217-1724,1,0.392784146,0,45.57388951,-122.6694619,,0,0
16518,SFR,97217-1724,1,0.442950465,0,45.57402674,-122.6694593,,0,0
16519,SFR,97217-1724,1,0.474831677,2,45.57416389,-122.6694606,,2,200
16520,SFR,97217-1724,1,0.493778054,2,45.57430105,-122.669462,,2,200
16521,SFR,97217-1723,1,0.423523164,0,45.57430097,-122.670048,,0,0
16522,SFR,97217-1723,1,0.375691327,2,45.57416381,-122.6700466,,2,200
16523,SFR,97217-1723,1,0.335123437,2,45.57402666,-122.6700453,,2,200
16524,SFR,97217-1723,1,0.37920808,2,45.57388943,-122.6700479,,2,200
16525,SFR,97217-1723,1,0.439052982,2,45.57375227,-122.6700465,,2,200
16526,SFR,97217-1723,1,0.384428102,2,45.57361512,-122.6700452,,2,200
16527,SFR,97217-1716,1,0.459382013,2,45.57361323,-122.6704358,,2,200
16528,SFR,97217-1716,1,0.410387945,0,45.57375039,-122.6704371,,0,0
16529,SFR,97217-1716,1,0.48122395,0,45.57388754,-122.6704384,,0,0
16530,SFR,97217-1716,1,0.444032542,2,45.57402477,-122.6704359,,2,200
16531,SFR,97217-1716,1,0.428342417,2,45.57416193,-122.6704372,,2,200
16532,SFR,97217-1716,1,0.432159747,1,45.57429908,-122.6704386,,1,100
16533,SFR,97217-1718,1,0.433261863,2,45.57457347,-122.6704373,,2,200
16534,SFR,97217-1718,1,0.384398044,0,45.57471063,-122.6704387,,0,0
16535,SFR,97217-1739,1,0.411920888,0,45.57464213,-122.6701431,,0,0
16536,SFR,97217-1739,1,0.45549455,0,45.57464307,-122.6699478,,0,0
16537,SFR,97217-1737,1,0.43999479,1,45.57464127,-122.6697524,,1,100
16538,SFR,97217-1737,1,0.450084162,2,45.57464221,-122.6695571,,2,200
16539,SFR,97217-1737,1,0.392844261,1,45.57464315,-122.6693618,,1,100
16540,SFR,97217-1735,1,0.425867666,2,45.57464453,-122.6691431,,2,200
16541,SFR,97217-1735,1,0.45233849,1,45.57464368,-122.6688969,,1,100
16542,SFR,97217-1506,1,0.583590494,1,45.57491844,-122.6688761,,1,100
16543,SFR,97217-1506,1,0.466706076,2,45.57491906,-122.669134,,2,200
16544,SFR,97217-1506,1,0.446968179,2,45.57491746,-122.6693644,,2,200
16545,SFR,97217-1508,1,0.500561077,1,45.57491558,-122.669755,,1,100
16546,SFR,97217-1508,1,0.455775088,0,45.57491652,-122.6695597,,0,0
16547,SFR,97217-1508,1,0.388014989,0,45.57491738,-122.6699504,,0,0
16548,SFR,97217-1510,1,0.389998798,1,45.57491644,-122.6701457,,1,100
16549,SFR,97217-1718,1,0.42214051,1,45.57484786,-122.6704361,,1,100
16550,SFR,97217-1718,1,0.388686278,2,45.57498501,-122.6704375,,2,200
16551,SFR,97217-1512,1,0.52533865,2,45.57532884,-122.6705366,,2,200
16552,SFR,97217-1509,1,0.45483328,2,45.57532704,-122.6703412,,2,200
16553,SFR,97217-1509,1,0.500871674,1,45.57532798,-122.6701459,,1,100
16554,SFR,97217-1507,1,0.451516912,1,45.57532892,-122.6699506,,1,100
16555,SFR,97217-1507,1,0.454111895,0,45.57532712,-122.6697552,,0,0
16556,SFR,97217-1583,1,0.535888907,2,45.57532806,-122.6695599,,2,200
16557,SFR,97217-1505,1,0.4818752,2,45.575329,-122.6693646,,2,200
16558,SFR,97217-1505,1,0.489640109,0,45.5753272,-122.6691692,,0,0
16559,SFR,97217-1505,1,0.451306508,1,45.57526107,-122.6688932,,1,100
16560,SFR,97217-1547,1,0.553983649,0,45.57543135,-122.668884,,0,0
16561,SFR,97217-1522,1,0.502504809,0,45.57563726,-122.6688763,,0,0
16562,SFR,97217-1522,1,0.45719782,1,45.57560158,-122.6691679,,1,100
16563,SFR,97217-1522,1,0.425236454,1,45.57560064,-122.6693632,,1,100
16564,SFR,97217-1524,1,0.464642113,1,45.57560245,-122.6695586,,1,100
16565,SFR,97217-1524,1,0.409045367,1,45.57560151,-122.6697539,,1,100
16566,SFR,97217-1524,1,0.412441888,0,45.57560056,-122.6699492,,0,0
16567,SFR,97217-1526,1,0.552280378,0,45.57560236,-122.6701446,,0,0
16568,SFR,97217-1526,1,0.457167762,0,45.57560142,-122.6703399,,0,0
16569,SFR,97217-1512,1,0.562590173,1,45.57560322,-122.6705354,,1,100
16570,SFR,97217-1514,1,0.468679865,2,45.57601232,-122.6705198,,2,200
16571,SFR,97217-1525,1,0.442569734,1,45.57601377,-122.6702971,,1,100
16572,SFR,97217-1525,1,0.451386662,0,45.57601264,-122.6700666,,0,0
16573,SFR,97217-1523,1,0.455304184,1,45.57601432,-122.6698322,,1,100
16574,SFR,97217-1523,1,0.483919125,2,45.57601303,-122.6696095,,2,200
16575,SFR,97217-1521,1,0.401460805,1,45.57601434,-122.6693947,,1,100
16576,SFR,97217-1521,1,0.371663594,2,45.5760129,-122.6691798,,2,200
16577,SFR,97217-1549,1,0.417160949,0,45.57621945,-122.6688478,,0,0
16578,SFR,97217-1542,1,0.383806909,2,45.57635675,-122.6688413,,2,200
16579,SFR,97217-1542,1,0.415287352,2,45.57628751,-122.6691668,,2,200
16580,SFR,97217-1542,1,0.484760741,1,45.57628657,-122.6693621,,1,100
16581,SFR,97217-1544,1,0.538173293,0,45.57628837,-122.6695575,,0,0
16582,SFR,97217-1544,1,0.536650369,0,45.57628743,-122.6697528,,0,0
16583,SFR,97217-1544,1,0.572920006,1,45.57628649,-122.6699481,,1,100
16584,SFR,97217-1546,1,0.536910869,0,45.57628829,-122.6701435,,0,0
16585,SFR,97217-1546,1,0.454332318,0,45.57628735,-122.6703388,,0,0
16586,SFR,97217-1514,1,0.750120231,1,45.57628641,-122.6705341,,1,100
16587,SFR,97217-1516,1,0.490591937,1,45.5766981,-122.6705265,,1,100
16588,SFR,97217-1545,1,0.529927461,0,45.57669941,-122.6703116,,0,0
16589,SFR,97217-1545,1,0.537902773,1,45.57669797,-122.6700967,,1,100
16590,SFR,97217-1543,1,0.504137945,0,45.5766995,-122.6698702,,0,0
16591,SFR,97217-1543,1,0.556057631,2,45.57669844,-122.6696357,,2,200
16592,SFR,97217-1541,1,0.649356765,2,45.5766999,-122.6694131,,2,200
16593,SFR,97217-1541,1,0.476194293,1,45.57669868,-122.6691864,,1,100
16594,SFR,97217-1541,1,0.314183232,1,45.57663138,-122.6689729,,1,100
16595,SFR,97217-1541,1,0.52245311,1,45.57663173,-122.6688088,,1,100
16596,SFR,97217-1541,1,0.515800337,2,45.57663164,-122.6686682,,2,200
16597,SFR,97217-1551,1,0.628837368,1,45.57676859,-122.6688258,,1,100
16599,SFR,97217-1532,1,0.450695335,1,45.57697336,-122.6691696,,1,100
16600,SFR,97217-1532,1,0.447028294,2,45.57697242,-122.6693649,,2,200
16601,SFR,97217-1534,1,0.460664476,2,45.57697422,-122.6695603,,2,200
16602,SFR,97217-1534,1,0.510319814,0,45.57697328,-122.6697556,,0,0
16603,SFR,97217-1534,1,0.486834723,2,45.57697234,-122.6699509,,2,200
16604,SFR,97217-1536,1,0.429033745,0,45.57697414,-122.6701463,,0,0
16605,SFR,97217-1536,1,0.426959763,1,45.5769732,-122.6703416,,1,100
16606,SFR,97217-1516,1,0.514798413,0,45.57697226,-122.6705369,,0,0
16607,SFR,97217-1574,1,0.510860853,1,45.57697319,-122.6709238,,1,100
16608,SFR,97217-1574,1,0.459181629,2,45.57697225,-122.6711191,,2,200
16609,SFR,97217-1574,1,0.507865101,0,45.57697405,-122.6713145,,0,0
16610,SFR,97217-1574,1,0.506181869,1,45.5769731,-122.6715098,,1,100
16611,SFR,97217-1574,1,0.414024928,0,45.57697461,-122.6717208,,0,0
16612,SFR,97217-1577,1,0.493798092,2,45.57670029,-122.6717181,,2,200
16613,SFR,97217-1577,1,0.563301539,1,45.57669872,-122.671511,,1,100
16614,SFR,97217-1577,1,0.513315566,1,45.57669966,-122.6713157,,1,100
16615,SFR,97217-1577,1,0.546890029,1,45.57669786,-122.6711203,,1,100
16616,SFR,97217-1515,1,0.618687881,1,45.57669881,-122.670925,,1,100
16617,SFR,97217-1513,1,0.511912873,2,45.57628726,-122.6709249,,2,200
16618,SFR,97217-1578,1,0.437219461,1,45.57628632,-122.6711202,,1,100
16619,SFR,97217-1578,1,0.592317249,0,45.57628812,-122.6713156,,0,0
16620,SFR,97217-1578,1,0.411219542,1,45.57628718,-122.6715109,,1,100
16621,SFR,97217-1578,1,0.52101034,1,45.57628875,-122.671718,,1,100
16622,SFR,97217-1563,1,0.53178102,1,45.57601369,-122.6716098,,1,100
16623,SFR,97217-1563,1,0.464972748,2,45.57601337,-122.6713363,,2,200
16624,SFR,97217-1563,1,0.467467538,1,45.57601468,-122.6711215,,1,100
16625,SFR,97217-1513,1,0.419816047,1,45.57601288,-122.6709261,,1,100
16626,SFR,97217-1511,1,0.477096024,0,45.57560134,-122.670926,,0,0
16627,SFR,97217-1564,1,0.491964572,1,45.57560314,-122.6711214,,1,100
16628,SFR,97217-1564,1,0.512884739,2,45.57560219,-122.6713167,,2,200
16629,SFR,97217-1564,1,0.450304585,2,45.57560125,-122.671512,,2,200
16630,SFR,97217-1564,1,0.514938682,2,45.57560283,-122.6717191,,2,200
16631,SFR,97217-1559,1,0.502244309,2,45.57532844,-122.6717203,,2,200
16632,SFR,97217-1559,1,0.513716335,1,45.57532686,-122.6715132,,1,100
16633,SFR,97217-1559,1,0.495371113,1,45.57532781,-122.6713179,,1,100
16634,SFR,97217-1559,1,0.451787432,0,45.57532875,-122.6711226,,0,0
16635,SFR,97217-1511,1,0.440976675,2,45.57532695,-122.6709272,,2,200
16636,SFR,97217-1717,1,0.394517474,0,45.57498493,-122.6710235,,0,0
16637,SFR,97217-1717,1,0.51930707,1,45.57484777,-122.6710221,,1,100
16638,SFR,97217-1560,1,0.400769477,0,45.57491627,-122.6713178,,0,0
16639,SFR,97217-1560,1,0.772372956,2,45.57491532,-122.671513,,2,200
16640,SFR,97217-1560,1,0.391511702,2,45.5749169,-122.6717202,,2,200
16641,SFR,97217-1767,1,0.54135941,0,45.57464266,-122.6717136,,0,0
16642,SFR,97217-1767,1,0.417201026,2,45.57464101,-122.6715104,,2,200
16643,SFR,97217-1767,1,0.423703511,2,45.57464196,-122.6713151,,2,200
16644,SFR,97217-1717,1,0.395409186,1,45.57471054,-122.6710247,,1,100
16645,SFR,97217-1717,1,0.37710404,1,45.57457338,-122.6710233,,1,100
16646,SFR,97217-1715,1,0.434985172,1,45.57429841,-122.6710558,,1,100
16647,SFR,97217-1715,1,0.400899727,2,45.57416125,-122.6710545,,2,200
16648,SFR,97217-1715,1,0.407261943,2,45.5740241,-122.6710531,,2,200
16649,SFR,97217-1715,1,0.386151411,0,45.57388687,-122.6710557,,0,0
16650,SFR,97217-1715,1,0.407833039,0,45.57375245,-122.6710544,,0,0
16651,SFR,97217-1762,1,0.487846666,1,45.57361497,-122.6715062,,1,100
16652,SFR,97217-1762,1,0.403244229,0,45.57375213,-122.6715076,,0,0
16654,SFR,97217-1762,1,0.446226755,0,45.57402652,-122.6715064,,0,0
16655,SFR,97217-1762,1,0.435335845,1,45.57416093,-122.6715076,,1,100
16656,SFR,97217-1762,1,0.412051138,2,45.57429816,-122.6715051,,2,200
16658,MFR,97217-1521,1.572,0.305080755,1,45.57607786,-122.6689361,,1,100
16659,MFR,97217-1521,1.669,0.309038354,1,45.57601473,-122.6689376,,1,100
16660,MFR,97217-1521,1.572,0.305506573,0,45.57595434,-122.6689392,,0,0
16661,MFR,97217-1521,1.572,0.304840293,0,45.57607799,-122.6687837,,0,0
16662,MFR,97217-1521,1.669,0.309910027,1,45.57601478,-122.6687891,,1,100
16663,MFR,97217-1521,1.572,0.305266111,1,45.57595439,-122.6687907,,1,100
16665,MFR,97217-1548,2.05,0.176405365,0,45.57551308,-122.6683324,,0,0
16666,MFR,97217-1548,2.062,0.118029951,2,45.57551529,-122.6682153,,2,200
16667,SFR,97217,1,0.572709602,0,45.57347062,-122.6670863,,0,0
16668,SFR,97217-1701,1,0.549575184,1,45.5735392,-122.667378,,1,100
16669,SFR,97217-1701,1,0.428612937,0,45.57354101,-122.6675734,,0,0
16670,SFR,97217-1703,1,0.380981484,2,45.57347431,-122.6680552,,2,200
16671,SFR,97217-1703,1,0.637944854,2,45.57347532,-122.6684381,,2,200
16672,SFR,97217-1700,1,0.893575665,2,45.57347718,-122.6690672,,2,200
16673,SFR,97217-1724,1,0.406179865,2,45.57347804,-122.6694579,,2,200
16674,SFR,97217-1709,1,0.472176579,1,45.5734807,-122.6700439,,1,100
16675,SFR,97217-1716,1,0.612405819,0,45.5734843,-122.6704347,,0,0
16676,SFR,97217-1759,1,0.41806268,2,45.5735543,-122.6709414,,2,200
16677,SFR,97217-1759,1,0.406610693,1,45.57355551,-122.671168,,1,100
16678,SFR,97217-1759,1,0.433091536,2,45.57348878,-122.6715053,,2,200
16679,SFR,97217-1771,1,0.446326948,1,45.57319964,-122.6714161,,1,100
16680,SFR,97217-1934,1,0.518956396,2,45.57306516,-122.6714188,,2,200
16681,SFR,97217-1934,1,0.430005611,1,45.57292244,-122.6714211,,1,100
16682,SFR,97217-1934,1,0.511983007,1,45.57275224,-122.6714263,,1,100
16683,SFR,97217-1933,1,0.475302581,0,45.57258478,-122.6714316,,0,0
16684,SFR,97217-1933,1,0.503967618,0,45.57245296,-122.6714383,,0,0
16685,SFR,97217-1933,1,0.511482046,1,45.57232121,-122.6714411,,1,100
16686,SFR,97217-1933,1,0.443912312,2,45.57218391,-122.6714476,,2,200
16687,SFR,97217-1711,1,0.565796329,1,45.57218031,-122.6710568,,1,100
16688,SFR,97217-1711,1,0.428642995,2,45.57231762,-122.6710503,,2,200
16689,SFR,97217-1711,1,0.460995111,2,45.57244936,-122.6710475,,2,200
16690,SFR,97217-1711,1,0.433021401,2,45.57261408,-122.6710421,,2,200
16691,SFR,97217-1713,1,0.455825184,1,45.57278703,-122.671037,,1,100
16692,SFR,97217-1713,1,0.566477637,0,45.57292433,-122.6710306,,0,0
16693,SFR,97217-1771,1,0.432279978,0,45.57312833,-122.6711243,,0,0
16694,SFR,97217-1771,1,0.4619269,2,45.57312653,-122.6709289,,2,200
16695,SFR,97217-1714,1,0.478408544,2,45.57318791,-122.670439,,2,200
16696,SFR,97217-1714,1,0.508175697,1,45.57302045,-122.6704443,,1,100
16697,SFR,97217-1714,1,0.460904937,0,45.57285299,-122.6704497,,0,0
16698,SFR,97217-1714,1,0.52704192,0,45.57271301,-122.6704521,,0,0
